Commercial,Industrial,Residential,Transportation
217320.6276,181931.2859,171742.7092,117859.9184
215679.1713,180240.9402,169041.4334,131236.5548
214800.8925,177126.6452,169906.4606,168861.077
214388.9564,172390.5701,184701.2427,215615.0291
217167.1344,168224.8875,218604.697,251595.7727
220723.5947,169684.4341,230816.788,208519.6314
221633.4438,172202.1437,224155.7776,131298.267
217054.9862,172019.3884,212908.2371,100848.7086
194201.4368,170433.1615,201553.3563,81611.23881
180364.8821,164398.5221,185252.4935,60732.29053
171879.0769,157416.0061,169060.018,47528.52844
166135.2461,150674.512,162098.4921,35512.84739
160553.5983,147167.7954,160056.3703,28820.87852
158071.7368,147608.2818,158976.0282,24117.33628
158368.0492,145387.2848,163729.6177,24221.09643
163398.4057,146101.5801,175846.9928,23078.80824
181712.7883,154794.9857,190904.1019,31982.12474
202628.7013,158882.8836,219937.1308,49721.15804
220894.5245,170698.3148,211262.1918,75952.25032
218202.0731,177981.7263,200890.5774,84158.86084
222202.333,186329.9821,182931.7589,83535.27464
217280.6478,182366.4238,187051.6135,89403.45429
217142.3868,182757.1344,178044.3635,104044.9754
217753.9325,183417.64,169271.0873,115688.3303
217776.4037,184037.8411,162434.3351,119483.1247
215936.6074,181916.0715,160294.5371,132847.6806
214776.0354,178500.8862,161387.464,170928.9451
212969.9266,172877.6555,175818.2376,217476.1073
214093.9186,168230.2656,207513.7421,253214.4624
216385.0425,169321.5986,220535.5849,209043.1779
217061.3025,172170.1704,214321.1331,131792.643
212792.2991,172329.9413,202910.1188,101468.6473
192827.0141,171313.7199,190750.8438,82264.70128
180493.0317,166094.9484,173672.1642,61495.13087
172910.7158,159705.2478,157238.51,48350.60869
167132.8897,152066.7166,150932.5712,36033.85975
162152.7743,149242.845,148816.2181,29362.91973
159885.6982,149932.4823,147792.612,24600.96892
160414.3556,147798.9443,153541.8208,24735.07206
165558.0503,148448.7959,166245.6457,23553.17762
183512.2268,157175.1203,181625.2333,32607.56563
202718.2153,161412.2531,211910.5199,50671.46144
220071.121,172622.5262,205928.3199,76904.52676
217424.8351,179141.9388,197960.891,84795.09591
221019.8014,186196.4456,181756.721,83661.22519
215444.9562,181355.534,186199.697,89098.22924
214176.0373,180791.3705,178180.9543,103184.2176
214261.021,181021.6808,169486.7252,114427.5629
212705.3293,180783.3563,162457.2508,117546.3432
209064.1869,177664.9949,159739.6986,129804.0992
206259.0606,173503.0579,160002.648,166180.2252
203670.2895,167739.5798,173494.142,211163.6063
204219.9211,163064.3523,204432.5196,245627.216
206066.8585,164408.8028,216922.9157,203093.6047
206465.9319,167163.0069,210902.911,128113.5485
203546.8096,168028.0517,201061.6228,99023.38464
187813.644,168571.4486,193479.6793,81056.86344
179408.5018,164899.5921,181369.3227,61161.5717
175580.649,156927.1714,169776.4735,50011.13246
182332.6188,114663.8414,190587.1152,54110.2091
181149.7719,108753.4258,190562.2893,37552.12691
180949.5654,102526.3851,195022.7799,33089.3751
181181.9954,97893.65638,202623.5464,29431.49755
184599.883,96597.47849,211131.976,23916.05799
197911.0464,98378.29836,217956.34,26158.61177
210165.057,97617.87265,237654.444,30132.59479
225837.7508,100933.02,239088.8051,39027.36942
223062.6927,97419.31692,253609.3842,53565.37837
216937.2975,94875.57403,259810.391,77084.05066
209048.4118,92243.41549,263215.1451,96960.68699
209104.7466,93769.36376,249573.4276,120385.7325
206723.7332,93339.83382,237586.6157,142857.9721
202449.5583,92675.00234,227279.816,148085.6905
202888.2795,93660.89952,215825.9552,154496.6808
200697.5014,92525.53,217564.2807,162315.3723
200302.2375,91498.36618,230084.7296,175356.3102
203446.5106,90815.99998,265911.2356,169239.299
211153.2296,94867.53754,268711.5195,198600.4255
208848.0271,94905.15293,263409.1388,196392.0064
210031.5063,96983.09119,250775.8862,173041.0386
207343.0272,98750.3172,238236.3336,149303.9126
197652.2214,101440.2472,225141.636,121861.2621
187456.4345,105949.1763,213463.6084,89294.51066
178041.881,105897.2805,211161.7711,56686.68835
175234.9399,104485.4665,210130.4045,36043.95762
174888.1387,98267.32714,215252.3124,31662.13403
175650.7044,94136.79275,222858.3505,28236.41395
178304.1116,92661.64076,229977.3396,22918.65367
186271.837,94152.33284,237374.0849,25257.33808
194955.0672,93303.50914,255236.54,29145.32188
211991.8476,97137.84246,251685.9019,37907.84172
211326.5119,94375.52749,258473.1835,51948.44643
206110.353,92081.76894,256520.1735,74485.33637
196602.5147,89085.63133,256344.7077,93639.97246
198286.815,91293.95091,241451.5166,117252.2062
198322.513,91711.04754,230312.0052,140697.838
196192.1401,91670.39675,221043.3552,146763.3559
198192.6191,93149.9371,210672.4817,153940.3515
197967.9764,92622.74558,213784.676,162691.9808
199714.0917,92133.009,228535.1003,176947.6432
206391.9384,92305.55109,267116.69,172315.0823
218491.1071,97058.63419,272170.8107,202907.0838
215718.133,97401.72171,269922.389,202394.4947
216365.8875,99362.12175,255657.001,178340.9515
210711.8925,100541.1057,239733.526,152955.414
201260.6015,103009.7603,221582.0627,123295.0987
188232.5762,109991.1119,206399.565,88102.53792
165473.9472,143027.6382,185218.7472,38937.70212
159638.6431,143866.0195,185277.1344,28026.75088
158244.7185,144292.8133,188231.6501,23405.64592
160191.654,142563.4618,197218.1891,23525.15487
167324.3392,143997.3822,213854.0087,22502.48021
189750.9997,153541.0493,231602.5213,31326.83629
221008.5715,158924.7411,257382.0886,48266.14662
237851.5024,172277.9435,243312.0074,75096.60896
228302.3605,177881.0608,226439.2904,82886.57246
224727.1668,184049.5232,203252.6729,81799.2422
214647.195,179042.5624,202485.5044,87204.80033
213397.5576,180280.5675,186899.5665,102208.4089
212974.5854,180937.9521,174132.8638,113691.0775
211284.5062,181362.9097,163999.8492,117444.2834
208092.4437,178938.1467,158826.55,130397.6091
206402.058,175440.7715,158237.3217,167664.6486
205653.9017,170534.0065,172595.8422,214178.0508
210434.3798,167813.5809,207305.5253,251770.7107
217645.0427,171135.9686,222429.4792,210927.241
220889.2771,174596.7661,217234.2965,133500.7632
217047.7057,174671.3058,206105.5852,102496.8748
194238.2976,173132.0683,194869.8252,83065.13236
180712.2396,167047.0757,178928.0416,61743.82708
172827.277,159934.4123,164761.4298,48263.56072
167376.7494,152213.5733,160111.3974,35885.86272
160961.5819,147785.3031,160924.9703,28877.55523
158065.4811,147600.3762,162352.9686,23996.67988
158235.7369,144938.2432,169851.1131,23997.14052
163364.4096,145194.9395,184673.0946,22752.30456
182595.8,154011.5416,200627.776,31575.62215
203398.5539,158160.3351,228685.0625,48958.16811
220854.0164,170556.6158,214267.1283,75439.03018
214371.2369,176218.648,199449.5549,83129.39764
214932.7571,183259.9311,177389.279,82216.48165
207462.5532,178859.9028,177604.1443,87711.57407
206473.519,179414.5019,166639.9678,102334.4955
206466.7955,180171.4889,157134.5653,113856.9632
205719.4935,180661.2541,150018.822,117496.9094
203063.5883,178154.929,147845.252,130260.9259
201479.1174,174676.7991,148649.8098,167361.7091
199595.0567,169304.2029,162299.4756,213109.8706
202231.177,165802.3412,193393.0907,249641.3701
207106.6008,167963.2912,208432.7167,207904.7297
209181.1358,171434.1391,202106.8629,131730.0747
205123.4859,171596.462,189913.1757,101334.3653
186734.0868,170483.8742,176568.8778,82033.96768
174782.7515,165221.6871,158856.5569,61221.58791
167257.0217,158826.7314,142187.0449,47986.65906
162034.7703,151998.1029,134938.7062,35178.13909
156931.7113,148938.7992,132835.4352,28673.06121
152926.9673,148062.5456,134220.5952,23904.04523
152599.5568,145457.551,140683.2695,23916.62923
157813.3804,146209.2061,153353.6662,22792.50616
174627.8898,154733.0604,169049.3174,31170.29369
189623.4726,157418.7253,201394.2086,47526.83727
206315.431,168348.7343,192861.3564,71977.39451
206232.1896,176660.7223,178887.6423,80184.26511
209335.2368,183366.9685,163503.4006,78962.2903
207209.7875,181154.0827,164138.1395,85143.06007
207144.8733,181343.3899,157034.0543,98951.50348
208048.2246,182197.2721,149015.1514,110056.2588
207522.374,182458.7483,144435.3518,113432.9477
207293.7025,181634.6386,140970.0938,126832.5824
205536.1525,178030.3586,142989.0085,162608.2313
203807.4802,172799.1578,155764.4503,206992.4252
204778.2888,168224.0683,185298.2409,240913.9172
207129.9481,168687.5899,204161.8887,198758.779
207625.4341,171150.2328,199262.5428,125502.5468
202639.0238,170797.303,189197.4499,96455.53795
185874.3931,169627.4973,175776.725,78217.44135
173924.616,164605.0247,157084.2198,58727.81225
166901.1702,158998.384,139518.2638,46574.72595
160137.5838,151003.8681,136270.7514,34780.86984
155259.048,148087.0257,133759.0955,28517.23649
151787.5525,147600.9786,135000.369,23862.75988
151704.396,145077.3468,141441.9548,23891.16518
157130.6059,146102.5769,153615.9668,22868.80861
174992.2196,155400.4398,169911.4077,31417.47635
191310.6247,158484.895,203387.3443,48012.3703
208668.9871,169127.1207,197200.1771,72338.81573
209483.3035,177258.4179,184763.1959,80354.05492
212795.0064,183500.8821,170712.8497,78872.50702
210384.2132,180844.64,172427.6822,84806.86637
209228.9325,180349.7295,165167.1478,98190.85472
210372.7206,181412.2465,158191.4906,109259.5845
209205.1428,181209.6077,153737.987,112331.7507
208368.753,179735.2022,149286.8837,125242.5493
206281.0537,175709.5059,150618.72,160205.1607
205190.1134,170467.4216,162923.9979,204108.3447
207539.5906,167044.8471,194072.0227,238955.4055
211113.8477,168334.3955,213174.4577,197837.6613
212515.194,171045.2335,209651.6489,125000.8644
207852.0469,170788.7807,200776.1597,96062.73831
188564.6013,169906.1514,189469.6946,78083.75802
176419.9955,164905.3602,172453.3525,58626.44806
169878.1041,159443.7214,156442.3572,46486.82927
163822.1096,151230.6732,154104.1997,34704.82265
159637.7715,148760.2122,152559.4253,28540.26573
156734.5756,148685.9162,154266.0254,23944.60993
157516.018,146595.6819,161057.7101,24044.34678
163862.4173,147977.575,173489.273,23066.6929
182124.0358,156879.3343,189491.3842,31612.17624
199938.7632,159445.1701,221401.1118,48055.09727
216989.5219,169741.1197,214922.1887,72259.96458
217038.754,177569.8246,200697.1729,80134.50442
218116.2086,183152.5879,185774.8737,78431.01023
213085.2266,179547.9318,186959.2776,83892.09561
211331.6212,179350.0246,177110.5305,97284.41946
210579.6193,179359.1573,167777.5433,107585.2859
207863.2188,178644.0751,161690.5711,110253.4413
206189.6851,177125.5983,156240.0036,122868.7599
203536.5878,173041.4158,156889.9893,157003.5432
202077.9162,167759.8071,168289.8311,199617.4784
202705.6602,162761.0661,197876.832,231178.689
205555.4172,163532.1989,213938.2084,191166.2953
205848.9163,165295.4357,209601.3848,120246.5629
202103.7715,165202.8923,201405.9392,92531.47932
183333.841,165333.8581,193975.3317,75868.48397
173770.6048,161355.6789,181394.6919,57347.43228
168798.9278,152990.695,169374.1361,46874.8228
174982.5475,113159.9274,183252.1672,51441.21569
172478.2588,107135.128,181958.1684,36107.52899
173798.763,101766.1432,182290.137,32294.13022
172866.2913,96980.03955,187664.2145,28872.20635
175504.0409,95369.61467,193731.7715,23683.39269
188231.2087,96727.33344,197732.7044,25724.24788
197834.1782,95582.11264,215569.2983,29487.74224
214354.177,99507.38606,216505.8647,38080.32727
216364.9032,97820.93787,230973.3041,52587.32992
211976.1421,95395.12401,243067.1833,74877.88064
206849.3241,93538.39836,250397.8688,94272.20547
209921.8228,95473.12773,237085.1841,117213.3916
208863.8205,94974.92914,226888.1979,138988.1844
206805.3169,94793.15304,218356.7653,144686.0856
205861.8628,94667.59981,212919.4811,149185.5752
204471.59,93965.73505,213068.208,157399.8822
207347.3762,94556.83386,216417.0339,172939.0966
211720.1974,94609.09483,241337.9737,168420.6824
210651.3941,94485.07426,254876.3327,188839.1178
209409.865,95162.21624,246314.9534,188091.4657
207687.7283,96470.38722,233202.65,164595.6257
204766.4779,98579.2181,217727.187,142479.0343
192925.2982,101067.3313,203969.6156,116088.2278
179432.3904,104186.7749,192639.6034,84227.82738
170203.0416,104923.5968,186537.1224,54204.66131
166544.7991,103404.9561,182827.3522,35002.28559
167619.0547,98002.65058,183499.5289,31198.64591
166878.9955,93267.1123,189071.1313,27844.45545
168985.2345,91623.86436,195123.4753,22813.94081
176490.4811,92603.99414,200378.1752,24921.9303
181504.1724,91055.08038,218376.3547,28669.99076
200437.9407,95496.72011,217225.5605,37016.39949
205608.2547,94660.19253,230557.5822,51002.5728
202717.7977,92305.88266,241038.219,72263.31851
196351.5817,90048.3163,249198.9503,90977.60275
201217.622,92935.8035,237140.4289,114387.5416
203268.3411,93586.39907,229124.2047,137227.0854
203802.124,94336.17971,221860.8756,144208.263
204647.2982,94958.69831,216590.2076,149810.2403
203834.2726,94402.35489,216570.2228,158348.061
206377.9338,95052.55236,219170.736,174013.0588
209835.2972,94739.25128,243751.3852,168521.5964
210514.9613,94997.824,256389.6967,189170.8056
209145.9977,96171.34579,250632.1145,190284.1307
209153.645,97903.09602,239899.7812,167391.9446
208101.3254,100616.9047,228948.201,145962.1075
198172.7299,102532.3425,214970.7476,117339.1961
182923.066,107967.0736,202695.9106,83055.28101
161002.6083,140265.09,178491.1457,37213.11075
156145.2308,141763.7421,176006.5045,27258.52501
154087.5403,141611.0476,179033.3767,22863.16358
156175.348,140339.1657,187007.7053,23063.94595
163640.5784,142223.7164,200902.6257,22197.78721
185378.8064,152050.0724,217417.199,30591.75373
217259.9892,156334.0865,245064.5859,46196.22498
232486.8292,168768.7513,236791.1841,70859.74457
228897.308,177431.8008,221749.8278,79437.79155
225571.9296,182787.3496,205414.8595,78065.13363
216895.8043,178447.0387,205231.7214,83449.20192
214831.3131,179761.0018,190456.8382,97537.15115
214254.829,180342.1851,177838.067,108217.2172
211210.1323,180366.4748,169068.4842,111339.0379
209595.0795,179702.2994,161062.2702,124594.0806
207267.6763,176075.2519,160974.954,159629.4574
207314.3732,171596.5379,173210.9965,203939.0578
211488.6722,168120.9913,207146.0991,238342.1081
219191.0727,171656.2009,226763.5951,199862.8901
222704.0182,174455.4101,224165.6595,126187.5709
218988.7891,174057.3105,215060.9655,96837.01396
194727.0679,171895.4102,206618.475,78582.14233
180093.723,165013.9764,192762.9522,58485.70678
171486.4691,156781.4167,180255.2081,45674.07724
165213.5025,148113.1216,177825.7319,33980.04386
160598.1127,144749.8975,177795.6157,27756.49258
157728.7562,144344.5999,179967.4578,23234.07738
158747.2235,142455.573,186813.0574,23329.27028
165855.6151,144196.8067,199972.2572,22435.59326
187023.7916,153786.5697,215120.628,30872.31348
211433.3457,157382.973,244562.8596,46850.13013
228291.2121,169183.0571,233297.4116,71178.64722
223972.6694,176177.6473,216982.8396,78979.8938
221464.4524,181304.517,200288.3243,77429.3032
214204.063,177372.835,200574.6705,82843.53191
212519.0062,178518.9447,187285.8612,96738.46432
212713.5386,179475.0107,176193.1053,107521.4658
210697.3088,179766.1694,168943.3897,110771.5492
209999.2864,179138.2418,162592.3932,123996.6099
208487.465,175704.5793,164435.7431,159021.1003
209809.2696,171943.2464,178348.7979,203923.1581
212586.2921,167747.6547,211200.763,237470.7547
218107.8954,170094.4963,229800.2858,197984.2228
220798.7872,172768.3741,227693.3749,125060.4103
216921.3155,172384.3035,219052.4628,95977.22205
193672.7816,170534.963,210032.9202,77881.37389
179513.387,163977.0011,195685.4977,58030.7854
171599.4369,156371.9801,182612.8188,45449.77768
164918.1735,146096.4156,183082.4392,33534.59144
160447.9447,142616.8464,182552.054,27382.88764
157924.336,142313.802,184956.9443,22945.94732
159103.7463,140336.1292,191884.9758,23021.40216
166164.0979,142024.5538,205387.5966,22125.20676
186993.1485,151153.3092,220952.3535,30321.25057
214813.7434,154753.2419,248015.0048,45794.47417
231432.7701,166483.3697,238447.1354,69812.39511
227736.0649,174436.901,224085.1164,77993.80311
225745.1951,180328.8342,210601.9211,76815.92989
218818.3792,176998.2838,212413.5429,82494.30661
218303.6747,179135.0299,200674.6644,96853.56805
219309.5243,180513.9191,190309.0945,107888.2257
218351.7795,181531.5487,183250.553,111639.9959
218374.1459,181388.5098,177200.9955,125367.8694
217432.6381,178277.5784,178889.2494,161101.1938
217686.0953,173568.3515,191733.3238,205570.432
219539.3782,168613.2924,224864.1956,238379.1962
225760.315,171363.1532,242089.5298,199038.086
228408.6398,173800.9425,239371.9725,125540.3539
224315.9991,173183.9269,231045.2781,96267.18051
197907.5793,171038.6496,223014.26,78126.26211
182606.0774,164117.9319,208912.4223,58198.42964
174422.668,156276.0047,195337.2159,45546.84161
168354.3047,147236.2301,192711.2625,33868.97531
164070.1255,144004.19,192339.6317,27688.36737
161035.0321,143328.8858,195184.4153,23111.96444
161746.3989,141124.1775,202549.4985,23129.74029
168525.8419,142456.5035,216751.6948,22140.39332
190699.5122,152061.3292,233174.7214,30412.96572
223345.1689,156588.2094,258727.0075,45787.80115
237462.3237,168143.5809,248362.5311,70197.13623
231043.3123,175508.6863,231967.6266,78405.63128
226562.1862,180230.1251,215097.6877,76885.34375
